ATTRACTIONID,FOODID,DISTANCE
66,171,10.743
66,172,15.787
66,173,19.294
66,174,10.268
66,175,20.441
67,151,69.306
67,152,67.62
67,153,70.982
67,154,55.559
67,155,67.343
67,156,46.441
67,157,70.729
67,158,42.931
67,159,72.269
67,160,61.039
67,161,61.039
67,162,58.137
67,163,71.311
67,164,76.967
67,165,66.157
67,166,53.974
67,167,44.086
67,168,54.87
67,169,61.187
67,170,48.083
67,171,72.269
67,172,59.686
67,173,71.881
67,174,65.578
67,175,56.379
68,151,10.18
68,152,16.381
68,153,23.929
68,154,1.871
68,155,16.104
68,156,17.547
68,157,23.677
68,158,17.596
68,159,15.409
68,160,11.669
68,161,11.669
68,162,13.946
68,163,14.451
68,164,21.659
68,165,19.105
68,166,8.976
68,167,15.861
68,168,18.463
68,169,6.109
68,170,14.007
68,171,15.409
68,172,13.005
68,173,16.082
68,174,18.526
68,175,9.576
65,176,24.703
65,177,17.157
65,178,17.157
65,179,17.066
65,180,17.855
65,181,22.888
65,182,13.106
65,183,24.338
65,184,24.338
65,185,22.185
65,186,30.438
65,187,31.296
65,188,10.362
65,189,10.362
65,190,8.98
65,191,23.904
65,192,5.673
65,193,6.632
65,194,36.835
65,195,24.905
65,196,11.293
65,197,24.48
65,198,24.182
65,199,12.286
65,200,27.368
66,176,17.312
66,177,18.847
66,178,18.847
66,179,19.837
66,180,21.442
66,181,20.352
66,182,20.578
66,183,19.991
66,184,19.991
66,185,19.03
66,186,7.879
66,187,10.319
66,188,22.458
66,189,22.458
66,190,26.035
66,191,19.624
66,192,28.998
66,193,27.602
66,194,10.238
66,195,13.087
66,196,28.087
66,197,26.528
66,198,26.708
66,199,19.788
66,200,32.228
67,176,58.231
67,177,72.495
67,178,72.495
67,179,71.848
67,180,72.637
67,181,56.262
67,182,56.187
67,183,56.052
67,184,56.052
67,185,76.967
67,186,72.943
67,187,66.157
67,188,65.143
67,189,65.143
67,190,56.549
67,191,54.653
67,192,60.235
67,193,59.649
67,194,71.696
67,195,77.482
67,196,54.374
67,197,45.919
67,198,45.622
67,199,59.909
67,200,45.07
68,176,12.512
68,177,15.635
68,178,15.635
68,179,16.626
68,180,18.231
68,181,9.486
68,182,1.088
68,183,14.213
68,184,14.213
68,185,21.659
68,186,19.984
68,187,19.105
68,188,13.904
68,189,13.904
68,190,3.524
68,191,16.294
68,192,8.773
68,193,7.377
68,194,24.644
68,195,20.622
68,196,3.299
68,197,16.925
68,198,16.627
68,199,2.24
68,200,19.796
65,201,26.837
65,202,6.409
65,203,12.679
65,204,12.466
65,205,34.332
65,206,6.421
65,207,29.817
65,208,30.031
65,209,35.144
65,210,21.943
65,211,30.802
65,212,24.533
65,213,33.942
65,214,14.05
65,215,23.809
65,216,15.306
65,217,29.078
65,218,29.078
65,219,11.664
65,220,24.389
65,221,24.404
65,222,7.853
65,223,2.784
65,224,21.184
65,225,28.496
66,201,31.696
66,202,27.531
66,203,23.852
66,204,19.637
66,205,7.735
66,206,31.688
66,207,11.418
66,208,16.006
66,209,8.548
66,210,13.961
66,211,10.353
66,212,19.157
66,213,11.331
66,214,18.355
66,215,21.377
66,216,24.882
66,217,25.901
66,218,25.901
66,219,22.071
66,220,26.914
66,221,29.719
66,222,21.252
66,223,27.731
66,224,19.767
66,225,11.07
67,201,44.538
67,202,61.19
67,203,55.76
67,204,60.851
67,205,69.193
67,206,63.406
67,207,75.813
67,208,58.173
67,209,70.005
67,210,63.054
67,211,65.663
67,212,54.186
67,213,68.803
67,214,68.831
67,215,78.59
67,216,53.662
67,217,48.592
67,218,48.592
67,219,54.746
67,220,45.828
67,221,44.406
67,222,58.361
67,223,61.091
67,224,62.295
67,225,75.465
68,201,19.264
68,202,9.533
68,203,2.248
68,204,2.308
68,205,22.141
68,206,14.036
68,207,18.953
68,208,13.982
68,209,22.953
68,210,9.752
68,211,18.611
68,212,16.923
68,213,21.751
68,214,15.144
68,215,27.351
68,216,4.099
68,217,21.296
68,218,21.296
68,219,1.643
68,220,16.834
68,221,16.849
68,222,4.459
68,223,11.721
68,224,8.993
68,225,18.605
65,226,20.478
65,227,17.013
65,228,12.154
65,229,33.019
65,230,12.718
66,226,19.526
66,227,25.368
66,228,26.568
66,229,10.82
66,230,19.917
67,226,61.583
67,227,51.472
67,228,55.236
67,229,67.88
67,230,57.233
68,226,6.424
68,227,9.458
68,228,2.387
68,229,20.827
68,230,1.62
69,1,5.519
69,2,4.939
69,3,15.718
69,4,3.837
69,5,4.322
69,6,9.525
69,7,10.278
69,8,8.144
69,9,13.045
69,10,13.664
69,11,13.664
69,12,13.664
69,13,6.286
69,14,6.736
69,15,4.105
69,16,4.372
69,17,1.696
69,18,4.877
69,19,11.044
69,20,10.065
69,21,13.075
69,22,19.994
69,23,6.705
69,24,4.152
69,25,2.612
70,1,4.918
70,2,13.858
70,3,20.114
70,4,14.254
70,5,9.085
70,6,10.424
70,7,7.21
70,8,10.855
70,9,13.355
70,10,18.061
70,11,18.061
70,12,18.061
70,13,8.029
70,14,9.855
70,15,13.023
70,16,13.291
70,17,5.357
70,18,10.32
70,19,12.874
70,20,6.997
70,21,6.697
70,22,20.512
70,23,9.368
70,24,13.625
70,25,14.041
71,1,7.157
71,2,2.455
71,3,13.8
71,4,3.751
71,5,2.405
71,6,11.162
71,7,11.411
71,8,10.941
71,9,9.938
71,10,11.747
71,11,11.747
71,12,11.747
71,13,7.726
71,14,5.044
71,15,1.621
71,16,1.888
71,17,3.476
71,18,2.847
71,19,9.003
71,20,11.197
71,21,14.208
71,22,19.212
71,23,10.813
71,24,3.675
71,25,3.547
72,1,9.332
72,2,4.384
72,3,19.321
72,4,5.244
72,5,10.784
72,6,13.557
72,7,16.777
72,8,6.968
72,9,15.459
72,10,17.268
72,11,17.268
72,12,17.268
72,13,8.083
72,14,11.992
72,15,5.654
72,16,4.531
72,17,7.883
72,18,10.667
72,19,3.508
72,20,16.563
72,21,17.944
72,22,15.783
72,23,6.839
72,24,4.752
72,25,5.561
69,26,5.876
69,27,2.873
69,28,6.17
69,29,4.262
69,30,11.332
69,31,5.575
69,32,4.899
69,33,4.414
69,34,9.264
69,35,9.264
69,36,9.264
69,37,9.264
69,38,9.264
69,39,9.264
69,40,9.264
69,41,9.264
69,42,9.264
69,43,9.264
69,44,9.264
69,45,8.499
69,46,10.692
69,47,10.48
69,48,17.002
69,49,7.511
69,50,6.96
70,26,10.211
70,27,10.645
70,28,10.478
70,29,13.896
70,30,9.766
70,31,15.893
70,32,14.067
70,33,12.122
70,34,9.573
70,35,9.573
70,36,9.573
70,37,9.573
70,38,9.573
70,39,9.573
70,40,9.573
70,41,9.573
70,42,9.573
70,43,9.573
70,44,9.573
70,45,5.215
70,46,5.423
70,47,5.142
70,48,15.696
70,49,7.832
70,50,3.155
71,26,6.475
71,27,1.185
71,28,7.303
71,29,2.883
71,30,11.321
71,31,5.943
71,32,4.117
71,33,5.335
71,34,6.499
71,35,6.499
71,36,6.499
71,37,6.499
71,38,6.499
71,39,6.499
71,40,6.499
71,41,6.499
71,42,6.499
71,43,6.499
71,44,6.499
71,45,9.12
71,46,11.825
71,47,11.613
71,48,19.115
71,49,4.33
71,50,11.156
72,26,4.62
72,27,9.82
72,28,4.887
72,29,5.321
72,30,18.003
72,31,3.339
72,32,3.985
72,33,3.539
72,34,15.247
72,35,15.247
72,36,15.247
72,37,15.247
72,38,15.247
72,39,15.247
72,40,15.247
72,41,15.247
72,42,15.247
72,43,15.247
72,44,15.247
72,45,15.803
72,46,17.191
72,47,16.979
72,48,15.686
72,49,14.01
72,50,14.402
69,51,9.677
69,52,17.034
69,53,9.922
69,54,5.507
69,55,16.295
69,56,8.842
69,57,6.815
69,58,13.925
69,59,9.354
69,60,9.093
69,61,12.001
69,62,8.231
69,63,20.368
69,64,14.971
69,65,14.932
69,66,20.319
69,67,12.074
69,68,7.009
69,69,14.697
69,70,10.494
69,71,13.972
69,72,16.63
69,73,4.8
69,74,12.464
69,75,14.469
70,51,5.012
70,52,15.728
70,53,13.162
70,54,16.121
70,55,16.724
70,56,6.69
70,57,9.546
70,58,14.166
70,59,7.202
70,60,9.403
70,61,12.311
70,62,11.35
70,63,19.061
70,64,15.395
70,65,15.356
70,66,19.012
70,67,16.471
70,68,10.128
70,69,15.007
70,70,8.342
70,71,14.281
70,72,16.94
70,73,13.718
70,74,6.58
70,75,14.778
71,51,10.809
71,52,18.274
71,53,12.978
71,54,5.043
71,55,15.513
71,56,9.975
71,57,8.256
71,58,13.143
71,59,10.487
71,60,4.78
71,61,10.101
71,62,6.663
71,63,28.33
71,64,14.189
71,65,14.15
71,66,22.432
71,67,10.157
71,68,5.317
71,69,12.797
71,70,11.627
71,71,12.072
71,72,13.985
71,73,2.316
71,74,13.597
71,75,12.569
72,51,16.175
72,52,14.845
72,53,9.549
72,54,2.336
72,55,12.084
72,56,15.341
72,57,7.171
72,58,9.714
72,59,15.853
72,60,14.351
72,61,16.784
72,62,12.158
72,63,26.647
72,64,10.76
72,65,10.721
72,66,19.002
72,67,15.678
72,68,12.265
72,69,19.48
72,70,16.993
72,71,18.755
72,72,19.506
72,73,3.884
72,74,18.963
72,75,19.252
69,76,7.368
69,77,5.843
69,78,12.086
69,79,13.355
69,80,8.298
69,81,8.799
69,82,5.126
69,83,6.445
69,84,10.284
69,85,6.383
69,86,11.062
69,87,15.009
69,88,4.644
69,89,9.381
69,90,4.685
69,91,8.232
69,92,10.757
69,93,12.543
69,94,6.474
69,95,24.126
69,96,25.547
69,97,20.321
69,98,3.61
69,99,9.606
69,100,3.745
70,76,7.689
70,77,7.58
70,78,6.566
70,79,14.258
70,80,5.014
70,81,5.515
70,82,11.243
70,83,12.406
70,84,10.593
70,85,12.386
70,86,15.459
70,87,15.319
70,88,10.761
70,89,9.69
70,90,4.955
70,91,3.838
70,92,11.066
70,93,6.242
70,94,9.136
70,95,24.435
70,96,20.16
70,97,19.014
70,98,14.107
70,99,9.916
70,100,4.848
71,76,4.789
71,77,11.628
71,78,13.219
71,79,12.573
71,80,9.43
71,81,9.384
71,82,6.424
71,83,7.033
71,84,8.384
71,85,6.97
71,86,9.145
71,87,13.11
71,88,5.942
71,89,7.481
71,90,5.818
71,91,9.544
71,92,7.371
71,93,13.676
71,94,10.581
71,95,22.226
71,96,26.68
71,97,20.864
71,98,3.524
71,99,7.707
71,100,4.878
72,76,16.526
72,77,7.654
72,78,18.585
72,79,9.144
72,80,14.796
72,81,16.067
72,82,4.576
72,83,2.36
72,84,15.067
72,85,2.34
72,86,14.666
72,87,19.792
72,88,4.094
72,89,14.164
72,90,11.184
72,91,16.227
72,92,16.334
72,93,19.042
72,94,6.607
72,95,28.909
72,96,27.746
72,97,17.435
72,98,5.113
72,99,14.389
72,100,10.244
69,101,3.903
69,102,20.411
69,103,3.757
69,104,10.623
69,105,4.927
69,106,4.734
69,107,2.937
69,108,2.838
69,109,2.276
69,110,2.878
69,111,16.147
69,112,3.993
69,113,10.639
69,114,3.595
69,115,10.966
69,116,24.463
69,117,11.048
69,118,8.32
69,119,0.724
69,120,1.491
69,121,1.544
69,122,10.558
69,123,4.919
69,124,5.392
69,125,1.568
70,101,12.821
70,102,18.259
70,103,12.676
70,104,8.358
70,105,5.45
70,106,12.752
70,107,10.06
70,108,12.026
70,109,11.464
70,110,8.634
70,111,14.84
70,112,8.898
70,113,8.509
70,114,13.274
70,115,15.363
70,116,15.979
70,117,15.444
70,118,6.252
70,119,10.482
70,120,11.249
70,121,11.302
70,122,22.213
70,123,13.838
70,124,9.844
70,125,11.218
71,101,1.921
71,102,21.544
71,103,1.274
71,104,11.755
71,105,3.462
71,106,1.851
71,107,1.866
71,108,0.121
71,109,1.205
71,110,4.651
71,111,16.351
71,112,2.921
71,113,8.739
71,114,1.903
71,115,9.049
71,116,25.596
71,117,9.131
71,118,9.453
71,119,2.23
71,120,2.931
71,121,2.984
71,122,8.517
71,123,2.435
71,124,6.767
71,125,2.05
72,101,4.933
72,102,26.91
72,103,5.307
72,104,18.694
72,105,11.426
72,106,4.664
72,107,10.533
72,108,6.439
72,109,7.767
72,110,8.464
72,111,12.921
72,112,11.133
72,113,15.422
72,114,9.307
72,115,14.57
72,116,27.69
72,117,14.651
72,118,18.492
72,119,7.641
72,120,6.727
72,121,6.78
72,122,4.445
72,123,3.935
72,124,4.273
72,125,7.461
69,126,19.087
69,127,18.768
69,128,4.477
69,129,12.372
69,130,14.496
69,131,21.407
69,132,5.509
69,133,7.775
69,134,20.252
69,135,19.476
69,136,21.909
69,137,19.744
69,138,16.813
69,139,23.267
69,140,3.959
69,141,20.028
69,142,18.773
69,143,6.178
69,144,7.567
69,145,18.301
69,146,24.517
69,147,18.853
69,148,10.788
69,149,11.482
69,150,25.136
70,126,19.396
70,127,16.616
70,128,9.613
70,129,9.746
70,130,13.189
70,131,20.1
70,132,3.621
70,133,11.015
70,134,20.561
70,135,16.47
70,136,20.602
70,137,17.592
70,138,17.123
70,139,17.833
70,140,4.268
70,141,20.546
70,142,16.69
70,143,8.84
70,144,3.504
70,145,16.994
70,146,16.033
70,147,17.546
70,148,8.636
70,149,9.329
70,150,23.829
71,126,17.662
71,127,17.615
71,128,5.917
71,129,10.473
71,130,16.21
71,131,23.52
71,132,10.175
71,133,6.083
71,134,18.352
71,135,17.631
71,136,23.094
71,137,16.902
71,138,14.968
71,139,24.4
71,140,5.092
71,141,19.246
71,142,16.873
71,143,10.285
71,144,11.671
71,145,20.413
71,146,25.649
71,147,20.567
71,148,11.921
71,149,12.614
71,150,25.526
72,126,23.182
72,127,24.298
72,128,5.15
72,129,17.155
72,130,20.775
72,131,20.09
72,132,16.524
72,133,12.517
72,134,25.035
72,135,24.313
72,136,19.665
72,137,23.585
72,138,21.651
72,139,32.224
72,140,10.458
72,141,15.817
72,142,23.556
72,143,6.312
72,144,14.75
72,145,16.984
72,146,30.424
72,147,25.31
72,148,17.287
72,149,17.98
72,150,22.097
69,151,10.103
69,152,12.738
69,153,24.716
69,154,2.225
69,155,9.473
69,156,18.333
69,157,24.463
69,158,19.087
69,159,15.273
69,160,7.191
69,161,7.191
69,162,14.732
69,163,14.315
69,164,22.085
69,165,19.891
69,166,9.762
69,167,16.647
69,168,19.249
69,169,3.476
69,170,14.793
69,171,15.273
69,172,13.791
69,173,15.946
69,174,19.312
69,175,13.967
70,151,11.003
70,152,13.641
70,153,16.232
70,154,11.414
70,155,11.833
70,156,18.643
70,157,15.979
70,158,19.396
70,159,13.966
70,160,13.958
70,161,13.958
70,162,12.58
70,163,13.008
70,164,20.215
70,165,17.739
70,166,10.072
70,167,16.957
70,168,17.097
70,169,8.737
70,170,15.103
70,171,13.966
70,172,11.639
70,173,14.639
70,174,17.16
70,175,11.814
71,151,11.741
71,152,11.956
71,153,25.848
71,154,1.154
71,155,11.679
71,156,16.434
71,157,25.596
71,158,17.662
71,159,16.986
71,160,6.149
71,161,6.149
71,162,15.865
71,163,16.028
71,164,21.302
71,165,21.024
71,166,7.863
71,167,14.747
71,168,18.059
71,169,4.916
71,170,13.35
71,171,16.986
71,172,14.924
71,173,16.217
71,174,20.445
71,175,15.753
72,151,11.885
72,152,8.526
72,153,27.837
72,154,7.717
72,155,8.25
72,156,23.116
72,157,27.69
72,158,23.182
72,159,21.552
72,160,0.645
72,161,0.645
72,162,21.231
72,163,20.594
72,164,17.873
72,165,26.39
72,166,14.545
72,167,21.43
72,168,24.741
72,169,7.973
72,170,18.871
72,171,21.552
72,172,20.29
72,173,12.788
72,174,25.811
72,175,22.435
69,176,13.298
69,177,15.499
69,178,15.499
69,179,16.966
69,180,17.755
69,181,13.877
69,182,3.377
69,183,15.0
69,184,15.0
69,185,22.085
69,186,19.847
69,187,19.891
69,188,10.261
69,189,10.261
69,190,2.146
69,191,17.08
69,192,4.358
69,193,3.724
69,194,25.43
69,195,20.485
69,196,3.595
69,197,17.711
69,198,17.413
69,199,3.806
69,200,23.171
70,176,11.146
70,177,14.192
70,178,14.192
70,179,15.183
70,180,16.787
70,181,11.724
70,182,9.484
70,183,12.847
70,184,12.847
70,185,20.215
70,186,18.541
70,187,17.739
70,188,11.164
70,189,11.164
70,190,11.334
70,191,17.615
70,192,14.297
70,193,12.901
70,194,16.946
70,195,19.178
70,196,13.274
70,197,18.021
70,198,17.723
70,199,4.568
70,200,23.48
71,176,14.431
71,177,16.274
71,178,16.274
71,179,16.183
71,180,16.972
71,181,14.219
71,182,2.453
71,183,15.669
71,184,15.669
71,185,21.302
71,186,27.81
71,187,21.024
71,188,9.479
71,189,9.479
71,190,1.275
71,191,15.235
71,192,4.348
71,193,2.951
71,194,26.563
71,195,24.022
71,196,1.903
71,197,15.811
71,198,15.514
71,199,4.939
71,200,19.862
72,176,19.797
72,177,12.845
72,178,12.845
72,179,12.754
72,180,13.543
72,181,20.902
72,182,8.868
72,183,22.352
72,184,22.352
72,185,17.873
72,186,26.126
72,187,26.39
72,188,6.049
72,189,6.049
72,190,7.637
72,191,21.918
72,192,3.697
72,193,3.767
72,194,31.337
72,195,20.593
72,196,9.307
72,197,22.494
72,198,22.196
72,199,10.305
72,200,25.382
69,201,22.639
69,202,3.556
69,203,4.23
69,204,3.986
69,205,22.927
69,206,10.558
69,207,18.816
69,208,14.768
69,209,23.739
69,210,10.538
69,211,19.397
69,212,17.71
69,213,22.537
69,214,10.457
69,215,23.708
69,216,6.024
69,217,22.082
69,218,22.082
69,219,3.888
69,220,17.62
69,221,17.635
69,222,2.151
69,223,7.243
69,224,9.779
69,225,18.469
70,201,22.949
70,202,11.966
70,203,9.151
70,204,4.417
70,205,14.443
70,206,22.213
70,207,17.51
70,208,12.616
70,209,15.256
70,210,5.2
70,211,17.245
70,212,17.148
70,213,15.11
70,214,13.7
70,215,24.922
70,216,10.069
70,217,19.248
70,218,19.248
70,219,10.976
70,220,17.929
70,221,17.944
70,222,11.909
70,223,14.01
70,224,5.225
70,225,17.162
71,201,19.33
71,202,4.32
71,203,2.314
71,204,5.119
71,205,24.06
71,206,8.517
71,207,20.53
71,208,15.901
71,209,24.872
71,210,11.671
71,211,20.53
71,212,15.864
71,213,23.67
71,214,13.167
71,215,22.926
71,216,4.333
71,217,20.409
71,218,20.409
71,219,1.709
71,220,15.72
71,221,15.735
71,222,3.087
71,223,6.201
71,224,10.912
71,225,20.183
72,201,24.85
72,202,4.135
72,203,10.693
72,204,10.485
72,205,27.717
72,206,4.445
72,207,25.505
72,208,21.267
72,209,29.646
72,210,17.037
72,211,25.896
72,212,22.547
72,213,29.036
72,214,9.738
72,215,19.497
72,216,13.32
72,217,27.091
72,218,27.091
72,219,9.678
72,220,22.403
72,221,22.418
72,222,5.592
72,223,0.697
72,224,16.278
72,225,24.184
69,226,8.32
69,227,10.244
69,228,2.678
69,229,21.614
69,230,2.771
70,226,6.252
70,227,10.554
70,228,11.867
70,229,14.187
70,230,4.698
71,226,9.453
71,227,6.858
71,228,0.986
71,229,22.746
71,230,3.498
72,226,18.492
72,227,15.027
72,228,10.168
72,229,28.112
72,230,10.737
73,1,6.135
73,2,3.456
73,3,12.708
73,4,4.452
73,5,1.313
73,6,10.14
73,7,10.333
73,8,11.394
73,9,8.846
73,10,10.655
73,11,10.655
73,12,10.655
73,13,9.515
73,14,4.338
73,15,2.621
73,16,2.889
73,17,2.454
73,18,1.755
73,19,13.068
73,20,10.12
73,21,13.13
73,22,19.912
73,23,9.907
73,24,4.375
73,25,4.614
74,1,6.428
74,2,3.357
74,3,13.358
74,4,4.652
74,5,1.962
74,6,10.433
74,7,10.627
74,8,11.514
74,9,9.496
74,10,11.304
74,11,11.304
74,12,11.304
74,13,8.023
74,14,4.404
74,15,2.522
74,16,2.79
74,17,2.747
74,18,2.463
74,19,10.256
74,20,10.413
74,21,13.423
74,22,19.784
74,23,11.386
74,24,4.248
74,25,4.448
75,1,17.444
75,2,1.04
75,3,16.435
75,4,3.164
75,5,6.725
75,6,15.839
75,7,13.921
75,8,9.794
75,9,12.573
75,10,14.382
75,11,14.382
75,12,14.382
75,13,8.297
75,14,9.106
75,15,2.803
75,16,0.473
75,17,5.874
75,18,6.608
75,19,7.588
75,20,13.707
75,21,16.718
75,22,18.064
75,23,9.666
75,24,2.535
75,25,2.951
76,1,6.033
76,2,3.905
76,3,13.741
76,4,4.27
76,5,1.962
76,6,10.039
76,7,10.232
76,8,11.293
76,9,9.879
76,10,11.688
76,11,11.688
76,12,11.688
76,13,9.414
76,14,4.787
76,15,3.07
76,16,3.338
76,17,2.353
76,18,2.846
76,19,10.838
76,20,10.018
76,21,13.029
76,22,22.41
76,23,9.806
76,24,4.225
76,25,4.308
73,26,7.176
73,27,0.349
73,28,8.004
73,29,3.584
73,30,10.615
73,31,6.644
73,32,4.818
73,33,6.035
73,34,4.482
73,35,4.482
73,36,4.482
73,37,4.482
73,38,4.482
73,39,4.482
73,40,4.482
73,41,4.482
73,42,4.482
73,43,4.482
73,44,4.482
73,45,7.12
73,46,10.748
73,47,10.535
73,48,17.694
73,49,3.526
73,50,7.042
74,26,7.048
74,27,0.513
74,28,7.876
74,29,3.784
74,30,10.68
74,31,6.516
74,32,4.69
74,33,5.907
74,34,5.858
74,35,5.858
74,36,5.858
74,37,5.858
74,38,5.858
74,39,5.858
74,40,5.858
74,41,5.858
74,42,5.858
74,43,5.858
74,44,5.858
74,45,8.48
74,46,11.041
74,47,10.828
74,48,17.987
74,49,3.819
74,50,7.335
75,26,5.045
75,27,5.761
75,28,5.873
75,29,2.47
75,30,15.117
75,31,4.342
75,32,2.687
75,33,3.905
75,34,12.361
75,35,12.361
75,36,12.361
75,37,12.361
75,38,12.361
75,39,12.361
75,40,12.361
75,41,12.361
75,42,12.361
75,43,12.361
75,44,12.361
75,45,12.916
75,46,14.335
75,47,14.123
75,48,17.968
75,49,11.154
75,50,13.666
76,26,10.649
76,27,0.897
76,28,10.915
76,29,3.401
76,30,11.286
76,31,7.093
76,32,5.267
76,33,6.11
76,34,6.242
76,35,6.242
76,36,6.242
76,37,6.242
76,38,6.242
76,39,6.242
76,40,6.242
76,41,6.242
76,42,6.242
76,43,6.242
76,44,6.242
76,45,8.452
76,46,10.646
76,47,10.434
76,48,17.593
76,49,3.424
76,50,6.941
73,51,9.732
73,52,17.726
73,53,12.854
73,54,6.871
73,55,16.213
73,56,8.897
73,57,10.045
73,58,13.844
73,59,9.409
73,60,3.688
73,61,9.395
73,62,5.571
73,63,21.06
73,64,14.889
73,65,14.85
73,66,21.011
73,67,9.065
73,68,4.611
73,69,12.091
73,70,10.549
73,71,11.366
73,72,12.893
73,73,3.316
73,74,12.519
73,75,11.863
74,51,10.025
74,52,18.019
74,53,13.551
74,54,6.744
74,55,16.086
74,56,9.19
74,57,8.552
74,58,13.716
74,59,9.702
74,60,4.337
74,61,9.461
74,62,6.221
74,63,21.353
74,64,14.761
74,65,14.722
74,66,21.304
74,67,9.715
74,68,4.677
74,69,12.157
74,70,10.842
74,71,11.432
74,72,13.543
74,73,3.217
74,74,12.812
74,75,11.929
75,51,13.319
75,52,17.127
75,53,11.831
75,54,3.628
75,55,14.366
75,56,12.485
75,57,9.997
75,58,11.996
75,59,12.997
75,60,7.645
75,61,13.898
75,62,9.272
75,63,31.381
75,64,13.041
75,65,13.003
75,66,21.284
75,67,12.792
75,68,9.379
75,69,16.594
75,70,14.137
75,71,15.868
75,72,16.62
75,73,0.901
75,74,16.107
75,75,16.365
76,51,9.63
76,52,17.625
76,53,12.752
76,54,6.21
76,55,16.663
76,56,8.796
76,57,9.944
76,58,13.645
76,59,9.308
76,60,4.721
76,61,11.955
76,62,6.604
76,63,20.958
76,64,15.338
76,65,15.299
76,66,20.909
76,67,10.098
76,68,5.06
76,69,14.651
76,70,10.448
76,71,13.926
76,72,13.926
76,73,3.765
76,74,12.418
76,75,14.423
73,76,3.697
73,77,8.119
73,78,12.142
73,79,13.273
73,80,8.353
73,81,7.385
73,82,7.125
73,83,12.215
73,84,7.678
73,85,12.194
73,86,8.053
73,87,12.403
73,88,6.643
73,89,6.775
73,90,4.74
73,91,7.544
73,92,5.596
73,93,12.598
73,94,9.675
73,95,21.52
73,96,25.602
73,97,21.012
73,98,4.225
73,99,7.001
73,100,3.801
74,76,4.346
74,77,8.412
74,78,12.435
74,79,13.146
74,80,8.646
74,81,8.744
74,82,6.997
74,83,9.403
74,84,7.744
74,85,9.382
74,86,8.703
74,87,12.469
74,88,6.515
74,89,6.841
74,90,5.033
74,91,8.904
74,92,6.73
74,93,12.891
74,94,11.154
74,95,21.586
74,96,25.896
74,97,21.305
74,98,4.425
74,99,7.066
74,100,4.094
75,76,7.82
75,77,10.48
75,78,15.729
75,79,11.426
75,80,11.94
75,81,13.181
75,82,4.994
75,83,6.735
75,84,12.181
75,85,6.714
75,86,11.78
75,87,16.906
75,88,4.512
75,89,11.278
75,90,8.327
75,91,13.34
75,92,13.447
75,93,16.186
75,94,9.434
75,95,26.023
75,96,29.19
75,97,19.717
75,98,3.017
75,99,11.503
75,100,7.388
76,76,4.251
76,77,8.018
76,78,12.04
76,79,13.722
76,80,8.251
76,81,8.752
76,82,6.822
76,83,9.985
76,84,10.238
76,85,8.12
76,86,9.086
76,87,14.963
76,88,6.34
76,89,9.335
76,90,4.639
76,91,8.185
76,92,10.711
76,93,12.497
76,94,9.574
76,95,24.08
76,96,25.501
76,97,20.911
76,98,4.042
76,99,9.56
76,100,3.699
73,101,2.554
73,102,20.466
73,103,2.274
73,104,10.678
73,105,2.535
73,106,2.484
73,107,1.062
73,108,1.121
73,109,1.088
73,110,5.131
73,111,16.838
73,112,2.117
73,113,8.033
73,114,1.907
73,115,7.957
73,116,24.518
73,117,8.039
73,118,8.375
73,119,3.983
73,120,3.493
73,121,3.546
73,122,12.582
73,123,3.435
73,124,10.383
73,125,3.05
74,101,2.426
74,102,20.759
74,103,2.175
74,104,11.371
74,105,2.951
74,106,2.752
74,107,1.355
74,108,1.022
74,109,0.309
74,110,5.424
74,111,16.923
74,112,2.41
74,113,8.099
74,114,1.779
74,115,8.607
74,116,24.811
74,117,8.688
74,118,8.668
74,119,3.131
74,120,3.228
74,121,3.281
74,122,9.77
74,123,3.336
74,124,7.34
74,125,2.951
75,101,2.082
75,102,24.054
75,103,2.456
75,104,15.808
75,105,8.57
75,106,1.812
75,107,6.474
75,108,3.27
75,109,4.354
75,110,5.942
75,111,15.203
75,112,7.073
75,113,12.535
75,114,3.69
75,115,11.684
75,116,28.106
75,117,11.765
75,118,15.606
75,119,4.785
75,120,4.717
75,121,4.77
75,122,7.102
75,123,1.02
75,124,5.337
75,125,4.605
76,101,3.003
76,102,20.365
76,103,2.723
76,104,10.576
76,105,2.434
76,106,3.3
76,107,0.961
76,108,1.57
76,109,0.782
76,110,5.03
76,111,16.737
76,112,2.016
76,113,10.593
76,114,2.362
76,115,8.99
76,116,24.417
76,117,9.071
76,118,8.274
